,code,url
303,404,http://thredds.ucar.edu/thredds/dodsC/grib/Unidata/NMM/Secondary/Best/LambertConformal_155X201-47p39N-69p54W
304,404,http://thredds.ucar.edu/thredds/dodsC/grib/Unidata/NMM/Secondary/Best/LambertConformal_155X201-48p25N-114p7W
305,404,http://thredds.ucar.edu/thredds/dodsC/grib/Unidata/NMM/Secondary/Best/LambertConformal_155X201-48p81N-86p21W
306,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38650-agg.ncml
307,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38685-agg.ncml
308,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38757-agg.ncml
309,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38775-agg.ncml
310,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38796-agg.ncml
311,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38797-agg.ncml
312,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38803-agg.ncml
313,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38805-agg.ncml
314,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38817-agg.ncml
315,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38818-agg.ncml
316,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38821-agg.ncml
317,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38823-agg.ncml
318,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38828-agg.ncml
319,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38845-agg.ncml
320,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38846-agg.ncml
321,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38857-agg.ncml
322,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38869-agg.ncml
323,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38883-agg.ncml
324,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38900-agg.ncml
325,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38910-agg.ncml
326,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38918-agg.ncml
327,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38924-agg.ncml
328,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38944-agg.ncml
329,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38960-agg.ncml
330,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38965-agg.ncml
331,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38987-agg.ncml
332,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy38988-agg.ncml
333,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy39011-agg.ncml
334,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy39019-agg.ncml
335,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy39024-agg.ncml
336,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy39025-agg.ncml
337,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy39034-agg.ncml
338,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy39035-agg.ncml
339,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43048-agg.ncml
340,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43049-agg.ncml
341,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43095-agg.ncml
342,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43105-agg.ncml
343,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43137-agg.ncml
344,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43164-agg.ncml
345,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43173-agg.ncml
346,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43176-agg.ncml
347,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43185-agg.ncml
348,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43188-agg.ncml
349,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43196-agg.ncml
350,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43201-agg.ncml
351,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43208-agg.ncml
352,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43227-agg.ncml
353,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43236-agg.ncml
354,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43238-agg.ncml
355,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43255-agg.ncml
356,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43262-agg.ncml
357,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43264-agg.ncml
358,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43294-agg.ncml
359,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43312-agg.ncml
360,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43330-agg.ncml
361,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43334-agg.ncml
362,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43336-agg.ncml
363,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43357-agg.ncml
364,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43369-agg.ncml
365,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43378-agg.ncml
366,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43386-agg.ncml
367,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43416-agg.ncml
368,-1,http://sos.maracoos.org/stable/dodsC/sldmb/buoy43500-agg.ncml
369,-1,http://sos.maracoos.org/stable/dodsC/stationHRALBPH-agg.ncml
370,-1,http://sos.maracoos.org/stable/dodsC/stationHRALBPM-agg.ncml
371,-1,http://sos.maracoos.org/stable/dodsC/stationHRLCK8H-agg.ncml
372,-1,http://sos.maracoos.org/stable/dodsC/stationHRLCK8M-agg.ncml
373,-1,http://sos.maracoos.org/stable/dodsC/stationHRMARPH-agg.ncml
374,-1,http://sos.maracoos.org/stable/dodsC/stationHRPIER84-agg.ncml
375,-1,http://sos.maracoos.org/stable/dodsC/stationHRPMNTH-agg.ncml
376,-1,http://sos.maracoos.org/stable/dodsC/stationHRPMNTM-agg.ncml
377,-1,http://sos.maracoos.org/stable/dodsC/stationHRTVBM-agg.ncml
378,-1,http://sos.maracoos.org/stable/dodsC/stationHRWSTPTH-agg.ncml
379,-1,http://sos.maracoos.org/stable/dodsC/wflow397-agg.ncml
380,-1,http://sos.maracoos.org/stable/dodsC/wflow697-agg.ncml
381,-1,http://sos.maracoos.org/stable/dodsC/wflow700-agg.ncml
382,-1,http://sos.maracoos.org/stable/dodsC/wflow1127-agg.ncml
383,-1,http://sos.maracoos.org/stable/dodsC/wflow44554-agg.ncml
384,-1,http://sos.maracoos.org/stable/dodsC/wflow46182-agg.ncml
385,-1,http://sos.maracoos.org/stable/dodsC/wflow47091-agg.ncml
386,-1,http://sos.maracoos.org/stable/dodsC/wflow48242-agg.ncml
387,-1,http://sos.maracoos.org/stable/dodsC/wflow48328-agg.ncml
388,-1,http://opendap.co-ops.nos.noaa.gov/thredds/dodsC/CBOFS/fmrc/Aggregated_7_day_CBOFS_Fields_Forecast_best.ncd
389,-1,http://opendap.co-ops.nos.noaa.gov/thredds/dodsC/DBOFS/fmrc/Aggregated_7_day_DBOFS_Fields_Forecast_best.ncd
390,-1,http://opendap.co-ops.nos.noaa.gov/thredds/dodsC/GBOFS/fmrc/Aggregated_7_day_GBOFS_Fields_Forecast_best.ncd
391,-1,http://opendap.co-ops.nos.noaa.gov/thredds/dodsC/LEOFS/fmrc/Aggregated_7_day_LEOFS_Fields_Forecast_best.ncd
392,-1,http://opendap.co-ops.nos.noaa.gov/thredds/dodsC/LHOFS/fmrc/Aggregated_7_day_LHOFS_Fields_Forecast_best.ncd
393,-1,http://opendap.co-ops.nos.noaa.gov/thredds/dodsC/LMOFS/fmrc/Aggregated_7_day_LMOFS_Fields_Forecast_best.ncd
394,-1,http://opendap.co-ops.nos.noaa.gov/thredds/dodsC/LOOFS/fmrc/Aggregated_7_day_LOOFS_Fields_Forecast_best.ncd
395,-1,http://opendap.co-ops.nos.noaa.gov/thredds/dodsC/SJROFS/fmrc/Aggregated_7_day_SJROFS_Fields_Forecast_best.ncd
396,-1,http://opendap.co-ops.nos.noaa.gov/thredds/dodsC/TBOFS/fmrc/Aggregated_7_day_TBOFS_Fields_Forecast_best.ncd
397,-1,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/A01/Aanderaa/HistoricRealtime/Agg.ncml
398,-1,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/A01/CTD20m/HistoricRealtime/Agg.ncml
399,-1,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/A01/Met/HistoricRealtime/Agg.ncml
400,-1,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/B01/Met/HistoricRealtime/Agg.ncml
401,-1,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/C02/CTD1m/HistoricRealtime/Agg.ncml
402,-1,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/E01/Met/HistoricRealtime/Agg.ncml
403,-1,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/F01/Aanderaa/HistoricRealtime/Agg.ncml
404,-1,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/F01/CTD1m/HistoricRealtime/Agg.ncml
405,-1,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/F01/CTD20m/HistoricRealtime/Agg.ncml
406,-1,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/M01/Met/HistoricRealtime/Agg.ncml
407,-1,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/N01/CTD1m/HistoricRealtime/Agg.ncml
408,-1,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/N01/Met/HistoricRealtime/Agg.ncml
409,-1,http://thredds.axiomalaska.com/thredds/dodsC/CORDC.nc
410,-1,http://thredds.axiomalaska.com/thredds/dodsC/G1_SST.nc
411,-1,http://thredds.axiomalaska.com/thredds/dodsC/HYCOM.nc
412,-1,http://thredds.axiomalaska.com/thredds/dodsC/JPL_BERING_HINDCAST.nc
413,-1,http://thredds.axiomalaska.com/thredds/dodsC/NDFD_Aggregate.nc
414,-1,http://thredds.axiomalaska.com/thredds/dodsC/NDFD_Maximum_Temperature.nc
415,-1,http://thredds.axiomalaska.com/thredds/dodsC/NDFD_Minimum_Temperature.nc
416,-1,http://thredds.axiomalaska.com/thredds/dodsC/NDFD_Significant_height_of_wind_waves.nc
417,-1,http://thredds.axiomalaska.com/thredds/dodsC/NDFD_Total_Precipitation.nc
418,-1,http://thredds.axiomalaska.com/thredds/dodsC/NDFD_Total_Snowfall.nc
419,-1,http://thredds.axiomalaska.com/thredds/dodsC/NDFD_Wind_Speed_Gust.nc
420,-1,http://thredds.axiomalaska.com/thredds/dodsC/NSIDC_SEA_ICE_CON.nc
421,-1,http://thredds.axiomalaska.com/thredds/dodsC/PWS_DAS.nc
422,-1,http://thredds.axiomalaska.com/thredds/dodsC/PWS_L0_FCST.nc
423,-1,http://thredds.axiomalaska.com/thredds/dodsC/PWS_L1_FCST.nc
424,-1,http://thredds.axiomalaska.com/thredds/dodsC/PWS_L2_FCST.nc
425,-1,http://thredds.axiomalaska.com/thredds/dodsC/RAPID_REFRESH_ACC_TOTAL_PRCP.nc
426,-1,http://thredds.axiomalaska.com/thredds/dodsC/RAPID_REFRESH_SKIN_TEMP.nc
427,-1,http://thredds.axiomalaska.com/thredds/dodsC/RAPID_REFRESH_UV10M.nc
428,-1,http://thredds.axiomalaska.com/thredds/dodsC/SNAP_A1B.nc
429,-1,http://thredds.axiomalaska.com/thredds/dodsC/SNAP_B1_A2.nc
430,-1,http://thredds.axiomalaska.com/thredds/dodsC/SNAP_JOHN_WALSH_HISTORICAL.nc
431,-1,http://thredds.axiomalaska.com/thredds/dodsC/SNAP_JOHN_WALSH_RCP60.nc
432,-1,http://thredds.axiomalaska.com/thredds/dodsC/SNAP_JOHN_WALSH_RCP85.nc
433,-1,http://thredds.axiomalaska.com/thredds/dodsC/SNAP_PRC_CRU.nc
434,-1,http://thredds.axiomalaska.com/thredds/dodsC/SNAP_TAVE_CRU.nc
435,-1,http://thredds.axiomalaska.com/thredds/dodsC/WAVE_2.nc
436,-1,http://thredds.axiomalaska.com/thredds/dodsC/WAVE_3.nc
437,404,http://thredds.axiomalaska.com/thredds/dodsC/Aquarius_SSS_Daily.nc
438,404,http://thredds.axiomalaska.com/thredds/dodsC/Aquarius_SSS_Monthly.nc
439,404,http://thredds.axiomalaska.com/thredds/dodsC/Aquarius_SSS_Trimonthly.nc
440,404,http://thredds.axiomalaska.com/thredds/dodsC/Aquarius_SSS_Weekly.nc
441,-1,http://thredds.axiomalaska.com/thredds/dodsC/Aquarius_V3_SSS_Daily.nc
442,-1,http://thredds.axiomalaska.com/thredds/dodsC/Aquarius_V3_SSS_Weekly.nc
443,-1,http://thredds.axiomalaska.com/thredds/dodsC/Aquarius_V3_scat_wind_speed_Daily.nc
444,-1,http://thredds.axiomalaska.com/thredds/dodsC/Aquarius_V3_scat_wind_speed_Weekly.nc
445,404,http://thredds.axiomalaska.com/thredds/dodsC/Aquarius_scat_wind_speed_Daily.nc
446,404,http://thredds.axiomalaska.com/thredds/dodsC/Aquarius_scat_wind_speed_Monthly.nc
447,404,http://thredds.axiomalaska.com/thredds/dodsC/Aquarius_scat_wind_speed_Trimonthly.nc
448,404,http://thredds.axiomalaska.com/thredds/dodsC/Aquarius_scat_wind_speed_Weekly.nc
449,-1,http://thredds.axiomalaska.com/thredds/dodsC/CA_DAS.nc
450,-1,http://thredds.axiomalaska.com/thredds/dodsC/CA_FCST.nc
451,-1,http://thredds.axiomalaska.com/thredds/dodsC/COAMPS_4KM_2M_AIR_TEMP.nc
452,-1,http://thredds.axiomalaska.com/thredds/dodsC/COAMPS_4KM_10M_WIND.nc
453,-1,http://thredds.axiomalaska.com/thredds/dodsC/COAMPS_4KM_CLD_BASE.nc
454,-1,http://thredds.axiomalaska.com/thredds/dodsC/COAMPS_4KM_GRND_SEA_TEMP.nc
455,-1,http://thredds.axiomalaska.com/thredds/dodsC/COAMPS_4KM_IR_FLUX.nc
456,-1,http://thredds.axiomalaska.com/thredds/dodsC/COAMPS_4KM_PRES_MSL.nc
457,-1,http://thredds.axiomalaska.com/thredds/dodsC/COAMPS_4KM_RLTV_HUM.nc
458,-1,http://thredds.axiomalaska.com/thredds/dodsC/COAMPS_4KM_SOL_RAD.nc
459,-1,http://thredds.axiomalaska.com/thredds/dodsC/COAMPS_4KM_TTL_PRCP.nc
460,-1,http://thredds.axiomalaska.com/thredds/dodsC/COAMPS_4KM_VISIB.nc
461,-1,http://thredds.axiomalaska.com/thredds/dodsC/COAMPS_MBAY_3KM_AIR_TEMP.nc
462,-1,http://thredds.axiomalaska.com/thredds/dodsC/COAMPS_MBAY_3KM_GRND_SEA_TEMP.nc
463,-1,http://thredds.axiomalaska.com/thredds/dodsC/COAMPS_MBAY_3KM_WIND_10M.nc
464,-1,http://thredds.axiomalaska.com/thredds/dodsC/G1_SST_US_WEST_COAST.nc
465,-1,http://thredds.axiomalaska.com/thredds/dodsC/MB_FCST.nc
466,-1,http://thredds.axiomalaska.com/thredds/dodsC/NCEP_SKIN_TEMP.nc
467,-1,http://thredds.axiomalaska.com/thredds/dodsC/NCOM_SOCAL.nc
